Record_ID,Date,Country,City,Temperature_C,Humidity,Precipitation_mm,Air_Quality_Index_AQI,Extreme_Weather_Events,Climate_Classification,Climate_Zone,Biome_Type,Heat_Index,Wind_Speed,Wind_Direction,Season,Population_Exposure,Economic_Impact_Estimate,Infrastructure_Vulnerability_Score
ind_265,2024-09-21,India,Delhi,-5,71,144.1999969,339,None,Koeppen-A,Arid,Forest,-1.399999976,7.400000095,E,Autumn,7956470,34841152,9
ind_266,2024-09-22,India,Delhi,13.5,64,94.5,272,Flood,Koeppen-B,Arid,Tundra,16.70000076,31.29999924,SW,Autumn,7320853,14668875,1
ind_267,2024-09-23,India,Delhi,36.5,93,166.8999939,186,Flood,Koeppen-C,Arid,Grassland,41.09999847,24.89999962,W,Autumn,9463811,27192292,3
ind_268,2024-09-24,India,Delhi,-2.400000095,91,144,144,None,Koeppen-C,Arid,Grassland,2.099999905,22.70000076,N,Autumn,6908825,29039684,1
ind_269,2024-09-25,India,Delhi,37.40000153,75,99.80000305,276,Flood,Koeppen-A,Arid,Desert,41.09999847,0.899999976,W,Autumn,7872261,19640264,8
ind_270,2024-09-26,India,Delhi,29.70000076,51,17.10000038,438,None,Koeppen-A,Arid,Tundra,32.20000076,30.5,E,Autumn,7457094,85490792,3
ind_271,2024-09-27,India,Delhi,0.5,21,30.5,120,None,Koeppen-B,Arid,Grassland,1.600000024,29.5,NE,Autumn,9402197,17999328,5
ind_272,2024-09-28,India,Delhi,9.199999809,38,4.099999905,62,None,Koeppen-C,Arid,Forest,11.10000038,28,SW,Autumn,9192502,59491572,3
ind_588,2025-08-10,India,Delhi,2.200000048,35,147.3000031,315,None,Koeppen-D,Arid,Wetland,4,11.5,W,Summer,9304335,20782994,3
ind_589,2025-08-11,India,Delhi,36.79999924,70,7.699999809,272,Drought,Koeppen-D,Arid,Desert,40.29999924,11.89999962,SW,Summer,9961287,18503868,9
ind_590,2025-08-12,India,Delhi,36,42,21.10000038,78,None,Koeppen-C,Arid,Wetland,38.09999847,9.899999619,W,Summer,7482864,68617240,3
ind_591,2025-08-13,India,Delhi,16.89999962,80,195.5,307,None,Koeppen-D,Arid,Desert,20.89999962,7.099999905,N,Summer,4329554,48388788,4
ind_592,2025-08-14,India,Delhi,14,51,189.5,166,None,Koeppen-D,Arid,Wetland,16.60000038,16.89999962,W,Summer,2832138,42286968,9
ind_593,2025-08-15,India,Delhi,12.19999981,95,18.89999962,381,Drought,Koeppen-A,Arid,Wetland,16.89999962,40,W,Summer,9162558,70136280,3
ind_594,2025-08-16,India,Delhi,19.5,52,63.70000076,242,None,Koeppen-B,Arid,Forest,22.10000038,27.60000038,SW,Summer,8390817,90318552,7
ind_595,2025-08-17,India,Delhi,17.29999924,52,132.6000061,466,None,Koeppen-A,Arid,Tundra,19.89999962,25.70000076,S,Summer,2987273,68728616,6
ind_596,2025-08-18,India,Delhi,13.39999962,51,105.0999985,215,Hurricane,Koeppen-B,Arid,Wetland,16,14,SW,Summer,473163,50922576,4
ind_597,2025-08-19,India,Delhi,44.20000076,15,184.1999969,53,None,Koeppen-D,Arid,Tundra,45,30.5,N,Summer,1611818,32109892,1
ind_598,2025-08-20,India,Delhi,-3.400000095,58,74.40000153,407,Hurricane,Koeppen-C,Arid,Tundra,-0.5,21.89999962,SW,Summer,349041,89922928,8
ind_599,2025-08-21,India,Delhi,33.20000076,90,136.1000061,390,None,Koeppen-D,Arid,Tundra,37.70000076,16.79999924,S,Summer,7946999,84797832,1
ind_600,2025-08-22,India,Delhi,19.89999962,92,198.8000031,319,None,Koeppen-B,Arid,Tundra,24.5,24.39999962,NW,Summer,8541480,58199884,1
ind_601,2025-08-23,India,Delhi,38.09999847,88,44.40000153,52,None,Koeppen-A,Arid,Wetland,42.5,24.89999962,N,Summer,7054167,85637584,6
ind_602,2025-08-24,India,Delhi,27.60000038,65,120.9000015,92,None,Koeppen-C,Arid,Forest,30.89999962,21.10000038,N,Summer,2178247,57904540,2
ind_603,2025-08-25,India,Delhi,25.10000038,88,113.1999969,159,None,Koeppen-B,Arid,Forest,29.5,1.700000048,NE,Summer,4793870,10590571,7
ind_604,2025-08-26,India,Delhi,41.09999847,38,91.69999695,377,None,Koeppen-B,Arid,Tundra,43,32.70000076,W,Summer,7916811,84161240,5
ind_605,2025-08-27,India,Delhi,31,88,38.70000076,387,Heatwave,Koeppen-A,Arid,Tundra,35.40000153,9.600000381,E,Summer,719279,12380679,4
ind_606,2025-08-28,India,Delhi,-9.300000191,84,67.30000305,213,None,Koeppen-D,Arid,Tundra,-5.099999905,6.400000095,SW,Summer,9464494,99166872,4
ind_607,2025-08-29,India,Delhi,37.40000153,56,111,69,None,Koeppen-A,Arid,Forest,40.20000076,24.60000038,NE,Summer,1701796,73711536,7
ind_608,2025-08-30,India,Delhi,0.400000006,100,184.3999939,57,None,Koeppen-D,Arid,Desert,5.400000095,21.60000038,N,Summer,4089747,57926848,4
ind_609,2025-08-31,India,Delhi,0.400000006,11,58.5,367,Flood,Koeppen-B,Arid,Desert,1,21,NW,Summer,8966486,21123368,6
ind_610,2025-09-01,India,Delhi,29.60000038,68,15.80000019,361,None,Koeppen-A,Arid,Desert,33,38.40000153,W,Autumn,5253801,31826694,9
ind_611,2025-09-02,India,Delhi,33.90000153,29,58.70000076,26,Heatwave,Koeppen-B,Arid,Grassland,35.40000153,29.20000076,NE,Autumn,4259154,48303420,1
ind_612,2025-09-03,India,Delhi,1.399999976,90,116.6999969,82,None,Koeppen-D,Arid,Desert,5.900000095,30.29999924,E,Autumn,4537006,67039544,5
ind_613,2025-09-04,India,Delhi,44.29999924,49,5.099999905,397,None,Koeppen-B,Arid,Desert,46.79999924,19.10000038,S,Autumn,2753722,40002864,3
ind_614,2025-09-05,India,Delhi,-8.199999809,38,108.5999985,42,None,Koeppen-A,Arid,Grassland,-6.300000191,30.89999962,E,Autumn,2761071,46880712,2
ind_615,2025-09-06,India,Delhi,35.09999847,26,158.1999969,129,None,Koeppen-B,Arid,Grassland,36.40000153,9.800000191,NW,Autumn,8762113,4736067,2
ind_616,2025-09-07,India,Delhi,32.90000153,29,148.1999969,391,None,Koeppen-B,Arid,Forest,34.40000153,13.80000019,E,Autumn,1501782,36109992,10
ind_617,2025-09-08,India,Delhi,38.90000153,83,55.70000076,258,None,Koeppen-A,Arid,Grassland,43,12.69999981,NW,Autumn,7315445,69904752,6
ind_618,2025-09-09,India,Delhi,17.79999924,28,166.5,464,Hurricane,Koeppen-B,Arid,Wetland,19.20000076,13.60000038,NW,Autumn,7622689,83349176,10
ind_619,2025-09-10,India,Delhi,13.60000038,79,114.4000015,349,Hurricane,Koeppen-A,Arid,Desert,17.60000038,11,S,Autumn,2354088,3447377,1
ind_620,2025-09-11,India,Delhi,24,68,55.09999847,221,None,Koeppen-C,Arid,Wetland,27.39999962,31.20000076,SE,Autumn,3406940,15122776,5
ind_621,2025-09-12,India,Delhi,32.59999847,65,0.200000003,197,None,Koeppen-C,Arid,Desert,35.90000153,31.89999962,NE,Autumn,6103773,72272800,1
ind_622,2025-09-13,India,Delhi,-0.100000001,41,84.40000153,376,None,Koeppen-C,Arid,Forest,2,18.10000038,N,Autumn,5275708,25167402,8
ind_623,2025-09-14,India,Delhi,9,39,144.1999969,129,None,Koeppen-B,Arid,Wetland,10.89999962,3.799999952,NE,Autumn,3830694,62776948,1
ind_624,2025-09-15,India,Delhi,16.29999924,21,138.6999969,216,Hurricane,Koeppen-D,Arid,Grassland,17.39999962,21.89999962,W,Autumn,6038718,8526204,7
ind_625,2025-09-16,India,Delhi,18.79999924,81,103.0999985,94,None,Koeppen-A,Arid,Wetland,22.89999962,14.80000019,NW,Autumn,7543178,93021408,6
ind_626,2025-09-17,India,Delhi,8.300000191,33,190.8999939,178,Flood,Koeppen-A,Arid,Forest,10,21.79999924,N,Autumn,5078063,33593192,10
ind_627,2025-09-18,India,Delhi,-4.900000095,89,106.6999969,28,Drought,Koeppen-C,Arid,Tundra,-0.5,25.10000038,N,Autumn,3161083,89668008,8
ind_628,2025-09-19,India,Delhi,-5.599999905,54,174.6000061,88,None,Koeppen-B,Arid,Wetland,-2.900000095,27.10000038,NE,Autumn,1807214,3778878.5,1
ind_629,2025-09-20,India,Delhi,34.29999924,100,105.1999969,80,Heatwave,Koeppen-A,Arid,Grassland,39.29999924,18.10000038,SE,Autumn,9195215,79690144,4
ind_630,2025-09-21,India,Delhi,27.89999962,52,97.30000305,74,None,Koeppen-B,Arid,Wetland,30.5,28.39999962,W,Autumn,487507,40631720,4
ind_631,2025-09-22,India,Delhi,3.700000048,41,178.3999939,358,None,Koeppen-B,Arid,Forest,5.800000191,32.90000153,SE,Autumn,3167385,82204480,3
ind_632,2025-09-23,India,Delhi,17.39999962,79,103.8000031,208,None,Koeppen-D,Arid,Wetland,21.29999924,12,NE,Autumn,6941852,10199896,9
ind_678,2025-11-08,India,Delhi,-1.100000024,84,142.6000061,170,None,Koeppen-B,Arid,Desert,3.099999905,9.800000191,NE,Autumn,8595737,59288884,4
ind_679,2025-11-09,India,Delhi,24.29999924,98,69.90000153,70,None,Koeppen-A,Arid,Grassland,29.20000076,39,SE,Autumn,8733903,25593560,1
ind_680,2025-11-10,India,Delhi,26.10000038,80,120.5999985,274,None,Koeppen-B,Arid,Desert,30.10000038,22.79999924,NE,Autumn,4294055,38186576,10
ind_681,2025-11-11,India,Delhi,38.5,51,87.40000153,286,None,Koeppen-D,Arid,Grassland,41,37.59999847,S,Autumn,9184499,77238904,5
ind_682,2025-11-12,India,Delhi,0.699999988,99,149.3999939,16,None,Koeppen-B,Arid,Wetland,5.699999809,2.5,NW,Autumn,856633,15472130,7
ind_683,2025-11-13,India,Delhi,15.69999981,86,126.0999985,353,None,Koeppen-C,Arid,Tundra,20,18.10000038,S,Autumn,8384581,96506464,2
ind_684,2025-11-14,India,Delhi,14.5,45,176.5,269,None,Koeppen-D,Arid,Desert,16.79999924,33,N,Autumn,79487,2410199,3
ind_685,2025-11-15,India,Delhi,39.59999847,71,105.3000031,86,Heatwave,Koeppen-D,Arid,Grassland,43.09999847,16.70000076,S,Autumn,5662222,59488416,7
ind_686,2025-11-16,India,Delhi,6.900000095,28,2,369,None,Koeppen-D,Arid,Tundra,8.300000191,4.699999809,NW,Autumn,1649685,64877088,2
ind_687,2025-11-17,India,Delhi,13.5,36,7.599999905,213,None,Koeppen-D,Arid,Desert,15.30000019,21.39999962,W,Autumn,5433629,27112696,2
ind_688,2025-11-18,India,Delhi,2.700000048,87,96.40000153,497,None,Koeppen-C,Arid,Tundra,7.099999905,28.20000076,W,Autumn,5446149,23272140,3
ind_689,2025-11-19,India,Delhi,-9.5,39,10.39999962,494,Heatwave,Koeppen-A,Arid,Grassland,-7.5,24.60000038,S,Autumn,1027544,31328038,3
ind_690,2025-11-20,India,Delhi,-1.399999976,81,157.5,193,None,Koeppen-B,Arid,Tundra,2.599999905,19.5,S,Autumn,6857207,18968606,1
ind_691,2025-11-21,India,Delhi,-2.200000048,42,155.6999969,481,None,Koeppen-D,Arid,Grassland,-0.100000001,38.59999847,S,Autumn,9981213,44183816,3
ind_692,2025-11-22,India,Delhi,24.79999924,11,186.1999969,38,None,Koeppen-C,Arid,Forest,25.39999962,31.70000076,SE,Autumn,3756865,51532064,6
ind_693,2025-11-23,India,Delhi,7.5,49,29.60000038,418,None,Koeppen-B,Arid,Forest,9.899999619,2.799999952,N,Autumn,9367985,82591240,8
ind_694,2025-11-24,India,Delhi,2.900000095,22,130.6000061,44,None,Koeppen-D,Arid,Wetland,4,21.5,SW,Autumn,2966934,36123516,6
ind_695,2025-11-25,India,Delhi,-5.400000095,14,2.099999905,471,None,Koeppen-B,Arid,Tundra,-4.699999809,38.29999924,SW,Autumn,4296971,42552580,8
ind_696,2025-11-26,India,Delhi,17.89999962,33,35.5,112,None,Koeppen-D,Arid,Tundra,19.5,11.39999962,NE,Autumn,6591984,33786572,9
ind_697,2025-11-27,India,Delhi,14.69999981,46,0,298,None,Koeppen-A,Arid,Grassland,17,22.10000038,W,Autumn,7319630,58505484,7
ind_698,2025-11-28,India,Delhi,18.79999924,16,151.8999939,278,Hurricane,Koeppen-D,Arid,Tundra,19.60000038,16.5,SW,Autumn,9353261,71789648,1
ind_699,2025-11-29,India,Delhi,-9.100000381,50,167,476,None,Koeppen-B,Arid,Grassland,-6.599999905,24.60000038,NE,Autumn,7768842,54556660,9
ind_700,2025-11-30,India,Delhi,5.5,54,194.3999939,126,Heatwave,Koeppen-C,Arid,Wetland,8.199999809,6.400000095,SE,Autumn,3639731,94151576,7
ind_701,2025-12-01,India,Delhi,38.59999847,72,107.3000031,489,None,Koeppen-A,Arid,Tundra,42.20000076,35.59999847,NE,Winter,6616160,77342952,9
ind_702,2025-12-02,India,Delhi,0.100000001,31,33.59999847,312,None,Koeppen-C,Arid,Grassland,1.700000048,5.300000191,N,Winter,8786413,31627846,5
ind_703,2025-12-03,India,Delhi,-4.5,73,195.1999969,70,None,Koeppen-D,Arid,Grassland,-0.800000012,2.799999952,NE,Winter,5228491,40993440,2
ind_704,2025-12-04,India,Delhi,35,99,114.3000031,283,None,Koeppen-C,Arid,Wetland,40,4,S,Winter,4803351,20354898,4
ind_705,2025-12-05,India,Delhi,-6.5,83,31.89999962,108,None,Koeppen-C,Arid,Wetland,-2.299999952,10.89999962,S,Winter,4142305,78399464,3
ind_706,2025-12-06,India,Delhi,-9.300000191,33,88.30000305,184,None,Koeppen-C,Arid,Tundra,-7.699999809,11.39999962,W,Winter,9433261,59089936,2
ind_707,2025-12-07,India,Delhi,40.09999847,91,99.40000153,372,None,Koeppen-B,Arid,Desert,44.59999847,22.39999962,NW,Winter,8667041,17910690,7
ind_708,2025-12-08,India,Delhi,39.79999924,61,23.39999962,178,Drought,Koeppen-D,Arid,Forest,42.79999924,33.90000153,W,Winter,3068810,80804136,6
ind_709,2025-12-09,India,Delhi,29.89999962,84,63.09999847,114,Drought,Koeppen-D,Arid,Forest,34.09999847,35.09999847,SE,Winter,3429205,52904688,7
ind_710,2025-12-10,India,Delhi,35.59999847,64,10.69999981,122,None,Koeppen-A,Arid,Tundra,38.79999924,7.900000095,N,Winter,2358507,38405148,7
ind_711,2025-12-11,India,Delhi,24,37,6.800000191,110,None,Koeppen-B,Arid,Forest,25.89999962,12.89999962,S,Winter,3948851,44292328,7
ind_712,2025-12-12,India,Delhi,-5.099999905,58,118.4000015,69,None,Koeppen-D,Arid,Grassland,-2.200000048,22.70000076,NW,Winter,8353621,21750006,7
ind_713,2025-12-13,India,Delhi,41.59999847,48,48.59999847,444,None,Koeppen-B,Arid,Tundra,44,7.199999809,SW,Winter,7880853,15483119,10
ind_714,2025-12-14,India,Delhi,8.100000381,72,164.5,174,Flood,Koeppen-A,Arid,Grassland,11.69999981,23.10000038,NW,Winter,7208382,65825268,2
ind_715,2025-12-15,India,Delhi,29.89999962,51,199.1000061,440,None,Koeppen-A,Arid,Tundra,32.40000153,31.29999924,S,Winter,7553865,99709768,6
ind_716,2025-12-16,India,Delhi,35.20000076,81,87.09999847,197,None,Koeppen-B,Arid,Desert,39.20000076,13.60000038,SE,Winter,5623384,66821788,2
ind_717,2025-12-17,India,Delhi,-6.300000191,57,120,244,None,Koeppen-B,Arid,Tundra,-3.400000095,12.19999981,S,Winter,4473120,64222204,3
ind_718,2025-12-18,India,Delhi,42.5,28,92.19999695,90,Drought,Koeppen-D,Arid,Grassland,43.90000153,12.89999962,NW,Winter,1564171,91090096,2
ind_719,2025-12-19,India,Delhi,5.099999905,64,102.0999985,87,Flood,Koeppen-D,Arid,Wetland,8.300000191,36.40000153,SW,Winter,5462369,37778176,2
ind_720,2025-12-20,India,Delhi,-9.5,78,94.30000305,327,None,Koeppen-D,Arid,Desert,-5.599999905,4.099999905,SE,Winter,6926808,45984840,2
ind_721,2025-12-21,India,Delhi,22.39999962,69,170.5,283,None,Koeppen-D,Arid,Forest,25.79999924,6.099999905,S,Winter,4542940,48020276,2
ind_722,2025-12-22,India,Delhi,32.5,91,128.3999939,443,None,Koeppen-A,Arid,Forest,37,14.89999962,SE,Winter,3055350,34984756,6
ind_990,2024-09-15,India,Mumbai,43.29999924,44,187.6999969,433,Heatwave,Koeppen-D,Arid,Wetland,45.5,31.60000038,W,Autumn,5347997,80370296,6
ind_991,2024-09-16,India,Mumbai,30.70000076,66,46.59999847,237,None,Koeppen-C,Arid,Wetland,34,19.70000076,NE,Autumn,2423837,77302728,4
ind_992,2024-09-17,India,Mumbai,35,72,85.30000305,105,None,Koeppen-A,Arid,Forest,38.59999847,5.599999905,N,Autumn,9723974,91121688,2
ind_993,2024-09-18,India,Mumbai,16.60000038,30,137.1000061,293,Drought,Koeppen-B,Arid,Forest,18.10000038,9.100000381,SE,Autumn,5816146,24372714,5
ind_994,2024-09-19,India,Mumbai,0.100000001,83,49.70000076,92,None,Koeppen-A,Arid,Forest,4.199999809,19.60000038,SE,Autumn,4578765,94268240,3
ind_995,2024-09-20,India,Mumbai,43.79999924,99,11.19999981,296,None,Koeppen-D,Arid,Grassland,48.79999924,8.199999809,SW,Autumn,6287196,75433312,4
ind_996,2024-09-21,India,Mumbai,13.89999962,81,124.5,478,None,Koeppen-B,Arid,Wetland,17.89999962,26.39999962,S,Autumn,1610537,66741748,8
ind_997,2024-09-22,India,Mumbai,34.40000153,85,130.8000031,183,None,Koeppen-C,Arid,Tundra,38.59999847,24.10000038,SE,Autumn,7956949,69302976,8
ind_998,2024-09-23,India,Mumbai,-3.799999952,28,170.5,300,None,Koeppen-D,Arid,Desert,-2.400000095,35,S,Autumn,6860639,81148792,8
ind_999,2024-09-24,India,Mumbai,1.299999952,56,70,244,None,Koeppen-A,Arid,Tundra,4.099999905,39.70000076,W,Autumn,9422464,49247936,9
ind_1000,2024-09-25,India,Mumbai,20.5,51,103.6999969,311,None,Koeppen-B,Arid,Wetland,23.10000038,39.20000076,NE,Autumn,2560505,79687056,1
ind_1001,2024-09-26,India,Mumbai,40.59999847,89,41.90000153,253,None,Koeppen-C,Arid,Wetland,45.09999847,0.699999988,NE,Autumn,3335371,55095396,8
ind_1002,2024-09-27,India,Mumbai,43.90000153,18,166.1999969,458,None,Koeppen-B,Arid,Grassland,44.79999924,20.20000076,E,Autumn,387514,15201674,2
ind_1003,2024-09-28,India,Mumbai,12.60000038,83,78.19999695,362,None,Koeppen-D,Arid,Grassland,16.79999924,31.29999924,S,Autumn,8375626,43306412,9
ind_1004,2024-09-29,India,Mumbai,2.700000048,88,79.69999695,117,None,Koeppen-C,Arid,Grassland,7.099999905,25.20000076,NW,Autumn,1397623,83752432,6
ind_1005,2024-09-30,India,Mumbai,-5.699999809,94,39.09999847,407,None,Koeppen-A,Arid,Desert,-1,28.29999924,SE,Autumn,5432835,19191866,3
ind_1006,2024-10-01,India,Mumbai,24.89999962,43,49.70000076,400,None,Koeppen-C,Arid,Wetland,27,29.89999962,S,Autumn,4983714,87516288,8
ind_1007,2024-10-02,India,Mumbai,1,64,153.6999969,399,None,Koeppen-A,Arid,Tundra,4.199999809,7.800000191,NW,Autumn,9592096,13569876,2
ind_1008,2024-10-03,India,Mumbai,22.39999962,90,74.59999847,467,None,Koeppen-B,Arid,Tundra,26.89999962,3.5,N,Autumn,9508009,52853624,7
ind_1009,2024-10-04,India,Mumbai,40.09999847,83,22,433,None,Koeppen-C,Arid,Wetland,44.20000076,12.5,E,Autumn,1292773,40063148,10
ind_1010,2024-10-05,India,Mumbai,22.89999962,95,20.89999962,316,None,Koeppen-D,Arid,Forest,27.60000038,36.90000153,SE,Autumn,5733098,32121174,6
ind_1011,2024-10-06,India,Mumbai,37.09999847,91,59.5,152,Heatwave,Koeppen-D,Arid,Desert,41.59999847,38,E,Autumn,7508759,42543188,5
ind_1012,2024-10-07,India,Mumbai,1.799999952,79,92.90000153,408,Flood,Koeppen-C,Arid,Wetland,5.800000191,3.700000048,S,Autumn,8280634,61326560,3
ind_1013,2024-10-08,India,Mumbai,34.70000076,65,181,57,Flood,Koeppen-D,Arid,Wetland,38,23.5,E,Autumn,3450316,33477626,6
ind_1014,2024-10-09,India,Mumbai,-8.399999619,88,58.90000153,474,Hurricane,Koeppen-D,Arid,Grassland,-4,22.5,NW,Autumn,8004268,5039331,5
ind_1015,2024-10-10,India,Mumbai,0.800000012,82,43,360,None,Koeppen-C,Arid,Wetland,4.900000095,36.90000153,S,Autumn,7771298,17716048,8
ind_1016,2024-10-11,India,Mumbai,23.39999962,33,104.8000031,88,None,Koeppen-A,Arid,Grassland,25,30.39999962,NE,Autumn,1958231,1791794.75,4
ind_1017,2024-10-12,India,Mumbai,-4.199999809,52,143.5,171,None,Koeppen-A,Arid,Wetland,-1.600000024,16,N,Autumn,867758,9425434,6
ind_1018,2024-10-13,India,Mumbai,32.20000076,80,56.79999924,31,None,Koeppen-C,Arid,Forest,36.20000076,18.60000038,NW,Autumn,9142262,89566272,10
ind_1019,2024-10-14,India,Mumbai,31.5,65,21.29999924,252,None,Koeppen-A,Arid,Desert,34.79999924,4.900000095,E,Autumn,868209,63371372,3
ind_1020,2024-10-15,India,Mumbai,3.5,41,135.8000031,449,None,Koeppen-B,Arid,Tundra,5.599999905,21.29999924,N,Autumn,7765365,79986344,5
ind_1021,2024-10-16,India,Mumbai,1,29,130.8999939,78,None,Koeppen-C,Arid,Desert,2.5,39,SE,Autumn,1594155,84691176,9
ind_1022,2024-10-17,India,Mumbai,-5.599999905,41,87.5,204,None,Koeppen-B,Arid,Tundra,-3.5,27.70000076,S,Autumn,5892172,21842626,4
ind_1023,2024-10-18,India,Mumbai,-0.100000001,32,10.19999981,471,None,Koeppen-D,Arid,Desert,1.5,1.799999952,NE,Autumn,8549821,34956064,3
ind_1024,2024-10-19,India,Mumbai,45,35,32.5,440,None,Koeppen-C,Arid,Grassland,46.79999924,16.89999962,SW,Autumn,4936961,48654460,5
ind_1025,2024-10-20,India,Mumbai,-5.800000191,57,199.5,428,Hurricane,Koeppen-A,Arid,Forest,-2.900000095,0.200000003,S,Autumn,6755286,49013284,4
ind_1026,2024-10-21,India,Mumbai,25.79999924,90,36.29999924,111,None,Koeppen-D,Arid,Grassland,30.29999924,39.5,SW,Autumn,8673706,132216.8594,6
ind_1027,2024-10-22,India,Mumbai,-5.5,47,3.5,386,None,Koeppen-C,Arid,Wetland,-3.099999905,9.100000381,NE,Autumn,5224979,43930488,2
ind_1028,2024-10-23,India,Mumbai,-7.099999905,97,9,59,None,Koeppen-A,Arid,Desert,-2.200000048,29.60000038,NW,Autumn,7570599,53961560,5
ind_1029,2024-10-24,India,Mumbai,12.80000019,55,100.9000015,257,None,Koeppen-B,Arid,Forest,15.60000038,11.80000019,SW,Autumn,5044327,17705362,10
ind_1030,2024-10-25,India,Mumbai,22.5,73,54.5,304,None,Koeppen-A,Arid,Forest,26.10000038,4,E,Autumn,6383777,40665484,2
ind_1031,2024-10-26,India,Mumbai,39.09999847,28,185.3999939,59,None,Koeppen-D,Arid,Wetland,40.5,25.5,NW,Autumn,6790376,66083092,1
ind_1032,2024-10-27,India,Mumbai,10.10000038,24,88.40000153,72,None,Koeppen-D,Arid,Forest,11.30000019,24.10000038,E,Autumn,4946303,99355592,2
ind_1033,2024-10-28,India,Mumbai,21.5,74,9.5,465,None,Koeppen-D,Arid,Grassland,25.20000076,17.10000038,E,Autumn,5927471,47839012,1
ind_1210,2025-04-23,India,Mumbai,22.70000076,17,166.6000061,498,None,Koeppen-D,Arid,Desert,23.60000038,31.60000038,S,Spring,3735376,48508792,8
ind_1211,2025-04-24,India,Mumbai,42.90000153,42,101.0999985,77,Heatwave,Koeppen-C,Arid,Desert,45,10.89999962,W,Spring,9795154,70619744,7
ind_1212,2025-04-25,India,Mumbai,18.5,25,12.30000019,158,Flood,Koeppen-C,Arid,Grassland,19.79999924,23.29999924,NW,Spring,2661663,60676460,1
ind_1213,2025-04-26,India,Mumbai,30.20000076,33,195.3999939,182,None,Koeppen-B,Arid,Forest,31.79999924,38.59999847,N,Spring,7461850,24115854,1
ind_1214,2025-04-27,India,Mumbai,7.5,55,137,476,None,Koeppen-B,Arid,Tundra,10.19999981,1.899999976,NE,Spring,1432005,15481030,1
ind_1215,2025-04-28,India,Mumbai,44.79999924,25,144.8999939,56,None,Koeppen-D,Arid,Desert,46,24,E,Spring,7919562,75397920,2
ind_1216,2025-04-29,India,Mumbai,0.300000012,46,176,18,None,Koeppen-A,Arid,Grassland,2.599999905,5.699999809,N,Spring,4878727,88600704,3
ind_1217,2025-04-30,India,Mumbai,7.699999809,83,142.8999939,427,Drought,Koeppen-A,Arid,Tundra,11.89999962,26.60000038,W,Spring,2006875,68452072,6
ind_1218,2025-05-01,India,Mumbai,37.5,46,99.5,431,None,Koeppen-A,Arid,Desert,39.79999924,21.89999962,W,Spring,4198248,64774764,8
ind_1219,2025-05-02,India,Mumbai,6.900000095,94,121.5999985,214,None,Koeppen-B,Arid,Grassland,11.60000038,13.80000019,S,Spring,6487903,63573308,10
ind_1220,2025-05-03,India,Mumbai,22.89999962,91,117.5999985,405,None,Koeppen-D,Arid,Tundra,27.39999962,23.10000038,NW,Spring,7113223,21053342,7
ind_1221,2025-05-04,India,Mumbai,32.29999924,57,83.19999695,489,None,Koeppen-A,Arid,Forest,35.09999847,14.5,S,Spring,4198255,92611160,9
ind_1222,2025-05-05,India,Mumbai,20.79999924,19,145.8000031,121,None,Koeppen-B,Arid,Grassland,21.79999924,33.29999924,SE,Spring,9146671,27520996,6
ind_1223,2025-05-06,India,Mumbai,8,90,184.1000061,83,None,Koeppen-C,Arid,Wetland,12.5,23.5,W,Spring,676579,88004120,5
ind_1224,2025-05-07,India,Mumbai,-5.099999905,15,129.8000031,162,None,Koeppen-C,Arid,Desert,-4.300000191,19.5,NE,Spring,6503022,50509956,3
ind_1225,2025-05-08,India,Mumbai,-8.600000381,100,14.89999962,296,None,Koeppen-B,Arid,Wetland,-3.599999905,18.29999924,W,Spring,745451,85975512,8
ind_1226,2025-05-09,India,Mumbai,4.199999809,54,194.6999969,280,None,Koeppen-A,Arid,Grassland,6.900000095,1.100000024,S,Spring,2806200,33067556,8
ind_1227,2025-05-10,India,Mumbai,44.5,70,132,22,None,Koeppen-A,Arid,Desert,48,3.599999905,E,Spring,2956391,1641741.75,10
ind_1228,2025-05-11,India,Mumbai,-7.800000191,49,152.6000061,279,Flood,Koeppen-B,Arid,Forest,-5.300000191,36.5,SE,Spring,5213514,92613296,2
ind_1229,2025-05-12,India,Mumbai,9,10,139.3000031,360,Hurricane,Koeppen-C,Arid,Desert,9.5,27.89999962,NW,Spring,3561561,49146996,8
ind_1230,2025-05-13,India,Mumbai,9.399999619,56,169.5,116,Drought,Koeppen-D,Arid,Tundra,12.19999981,9.5,SW,Spring,9394757,53071268,4
ind_1231,2025-05-14,India,Mumbai,28.29999924,38,44.59999847,471,None,Koeppen-B,Arid,Forest,30.20000076,21.5,S,Spring,117008,50360052,6
ind_1232,2025-05-15,India,Mumbai,5,54,190.3999939,303,None,Koeppen-B,Arid,Grassland,7.699999809,36.70000076,S,Spring,6822602,19260398,2
ind_1233,2025-05-16,India,Mumbai,33.70000076,52,56.40000153,200,None,Koeppen-C,Arid,Forest,36.29999924,19.60000038,NE,Spring,6060489,67251080,1
ind_1234,2025-05-17,India,Mumbai,6.699999809,95,126.5999985,428,None,Koeppen-D,Arid,Desert,11.39999962,39.90000153,E,Spring,7846894,1303690.75,9
ind_1235,2025-05-18,India,Mumbai,3.5,26,147.1999969,451,None,Koeppen-C,Arid,Desert,4.800000191,15.69999981,SE,Spring,3391560,68424120,2
ind_1236,2025-05-19,India,Mumbai,22.89999962,37,166.1000061,392,None,Koeppen-D,Arid,Forest,24.79999924,11.10000038,NE,Spring,784276,5251544.5,5
